year,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
200108,0.04945729791488146,0.02182233647529278,0.01478506141102542,0.03550057126535276,0.003881033990288489,0.03273707512139389,0.02010854041702371,0.014506569551556697,0.01670237075121394,0.023354041702370754,0.0379855755498429,0.0363467580691231,0.04294487289345901,0.026321051128249073,0.005337760639817196,0.04187375035704084,0.019615824050271354,0.027927734932876324,0.03613253356183947,0.06232147957726365,0.051813767495001425,0.01959440159954299,0.03159097400742645,0.19376963724650098,0.02545344187375036,0.03638960297057984,0.01766638103399029,0.03457940588403313,0.009729363039131677,0.00975078548986004
200109,0.03168592738300139,0.04508646832226866,0.009433652979263994,0.028526350299155807,0.006581427751823621,0.04472994016883862,0.01838373903778379,0.020535202032620277,0.028317351036800265,0.01408081304811081,0.028981231046635518,0.0520695024997951,0.019834439800016392,0.02062126055241374,0.0013687402671912138,0.044471764609458245,0.023584132448159992,0.019859027948528805,0.04394311941644127,0.010626178182116221,0.12123596426522418,0.0073682485042209644,0.01200311449881157,0.21143758708302599,0.015420867142037536,0.04347594459470534,0.038189492664535696,0.013293992295713467,0.01631833456274076,0.008536185558560772
200110,0.031843677156177155,0.06498397435897438,0.010689831002331004,0.02490530303030303,0.00803467365967366,0.04963213869463869,0.01867715617715618,0.04424533799533799,0.025353292540792542,0.01769376456876457,0.038279428904428904,0.026773747086247086,0.02400932400932401,0.03015005827505828,0.006909236596736597,0.031035110722610715,0.018371212121212125,0.023736159673659673,0.03714306526806527,0.0017191142191142193,0.15896343240093241,0.008111159673659675,0.011858974358974357,0.20477855477855478,0.022796474358974358,0.010897435897435897,0.018119900932400936,0.009804778554778555,0.009673659673659674,0.010810023310023311
200111,0.041187783675667354,0.00710054619586122,0.012039387645203476,0.024155704284944998,0.008669897684437265,0.04619586122009385,0.020670820832371723,0.026682821755519653,0.01668974536502808,0.027052080929302252,0.02877144395722748,0.037587506731287024,0.030940841603200247,0.025055773521040083,0.010677744441880143,0.06415108854527271,0.017232094776521274,0.028471420878529118,0.03845295791983998,0.004181090853142551,0.136802830986999,0.00791983998769136,0.023128702207862145,0.17899069159166087,0.03007539041464728,0.025321178552196323,0.0323371028540657,0.036710516193553346,0.004931148549888453,0.007815985845065003
200112,0.022469077444260615,0.03475931615851256,0.013629559599779406,0.03480658630741353,0.0037973686283778465,0.0444733317576617,0.020306468132041282,0.026770660994248796,0.027656976286141964,0.015461277869691958,0.015437642795241475,0.032632159457968955,0.01841566217600252,0.02716063972268179,0.09331521310958796,0.037666430315922164,0.022185456550854805,0.018569290159930668,0.0343220672811786,0.0037973686283778465,0.06487040100842985,0.00957614433152131,0.01777751516583944,0.21817931143149766,0.024241708028046954,0.0220436461041519,0.02750334830221382,0.028945087843693366,0.023993539746316867,0.015236744662412354
200201,0.03424221506366007,0.03610599785243136,0.008356342997392236,0.04162831722656849,0.006089891087590121,0.051372909955514634,0.01418929283632459,0.021195735542261084,0.027040190213222886,0.014074244516030066,0.02462417548703789,0.007401441938947692,0.024451603006596104,0.023427672955974845,0.15713683080227026,0.030157999693204478,0.031780181009357256,0.024647185151096797,0.026303880963337932,0.005088970701027765,0.018423071023163064,0.007769596563890166,0.021437337014879584,0.2466559288234392,0.02447461267065501,0.027960576775579078,0.017617732781101396,0.010231630618192973,0.008206780181009357,0.007907654548243595
200202,0.04622905982905983,0.009285470085470088,0.011931623931623933,0.03463931623931624,0.007213675213675214,0.04013675213675213,0.01797264957264957,0.014977777777777776,0.019900854700854703,0.022505982905982904,0.02684444444444444,0.028331623931623934,0.016352136752136752,0.03023931623931624,0.13882393162393164,0.030588034188034186,0.026731623931623934,0.032567521367521376,0.0321982905982906,0.006013675213675213,0.007695726495726496,0.003562393162393163,0.04397264957264957,0.2205675213675214,0.030177777777777776,0.02462905982905983,0.02337777777777778,0.03912136752136753,0.008352136752136754,0.00505982905982906
200203,0.016213559032230485,0.03694964520817304,0.01012225356929127,0.026010942976831663,0.005556980422330512,0.032666495682653666,0.014944002735744205,0.021868855262033,0.029178421817560057,0.008506454646490554,0.01845772420278704,0.021907326664956827,0.02140719842694708,0.03073010173548773,0.16252030435154313,0.04481063520560828,0.015764725998119178,0.025844233564161757,0.03743694964520817,0.011455928870650594,0.00919893989911943,0.010994272035564672,0.012289475934000168,0.27896041720099174,0.018727024023253828,0.020201761135333847,0.024279729845259466,0.014187398478242283,0.012366418739847822,0.006441822689578524
200204,0.015310922932170044,0.05287828243948336,0.011205200581643999,0.03676332221366863,0.0066504148490291685,0.035557266273201604,0.015144127961679923,0.02508767427936019,0.0343127191856984,0.018993242665298095,0.02111025575228808,0.0361987853904713,0.018736635018390214,0.019981182105893426,0.07814130527756394,0.022701223163116926,0.030078693011718415,0.017350953725087676,0.04673252929603969,0.0624625780514926,0.00992216234710461,0.020904969634761784,0.007740997348387649,0.24024035582927036,0.02062270122316312,0.030245487982208535,0.022611410486699172,0.014849029167735863,0.01763322213668634,0.009832349670686854
200205,0.042051635639316624,0.018332950279629206,0.005048647820424423,0.04403968436374779,0.014069562552669885,0.028422584846395465,0.01710334788937409,0.02269976250670344,0.032237799739523475,0.024193671952807784,0.02451543706427641,0.028985673791465567,0.016770091166781582,0.028755841568987972,0.01943614494752164,0.03876503485788707,0.026181720677238944,0.018873056002451545,0.04471768942005668,0.11146096682754925,0.0016356393166321915,0.019390178503026125,0.022642304451084044,0.20191143798360528,0.02895119895809393,0.027043591511529914,0.03411093235271585,0.029950969125871453,0.01830996705738145,0.0093924768252509
200206,0.030276958374303505,0.042199278924942636,0.0076737135365453945,0.02075139298590626,0.009468207145198295,0.03711078334972139,0.01969436250409702,0.014470665355621106,0.03967961324156014,0.015552277941658473,0.010365453949524747,0.015712061619141265,0.020984922976073423,0.023430842346771553,0.0061742051786299575,0.028912651589642742,0.02140281874795149,0.03685267125532612,0.02314814814814815,0.14936496230744017,0.005571943625040971,0.010242543428384135,0.017678629957391022,0.2792322189446083,0.02559406751884628,0.020493280891510986,0.023947066535562115,0.01867420517862996,0.014863979023271062,0.010476073418551295
200207,0.025293894577171027,0.05028820629503224,0.00943496397421312,0.03744406522563519,0.007773985589685247,0.03923018581721653,0.01844520288206295,0.03194918467956011,0.042813803564656805,0.018866135760333715,0.00832006067500948,0.027557830868411078,0.02396283655669321,0.022518012893439514,0.0037125521425862736,0.011778536215396283,0.027512324611300727,0.045874099355328025,0.023211983314372388,0.14465680697762606,0.010970800151687525,0.0064315510049298445,0.021710276829730753,0.24850208570345092,0.028718240424725067,0.017421312097080015,0.011300720515737581,0.013132347364429276,0.012882062950322334,0.008285930982176715
200208,0.02133073155800429,0.02161769207223753,0.030157636975818795,0.026530456075910626,0.006971227425772881,0.03582797673706764,0.017003367003367006,0.02985919804101622,0.05056626874808693,0.015499693908784817,0.035862411998775635,0.026427150290786648,0.02406259565350475,0.021032292623201717,0.005926691153963881,0.03877793082338536,0.027368380777471685,0.03785965717783899,0.030754514845423936,0.07381007040097949,0.07139960208142027,0.011952861952861953,0.01887434955616774,0.19924625038261404,0.030490511172329354,0.019792623201714113,0.02446434037343128,0.02134220997857362,0.015063513927150291,0.010127793082338535
200209,0.016400829052897182,0.037298368928539244,0.01354870685770929,0.02378120212670091,0.013197260520861492,0.043029647652518696,0.014481391367036134,0.02460574930161305,0.03596016941515725,0.015089663873118862,0.020442461926646845,0.02966116968550058,0.03262142921510318,0.01699558439217807,0.007006398125619537,0.0266333243218888,0.022956654951788773,0.03076957736325133,0.033351356222402456,0.013900153194557091,0.16645489772010452,0.0028025592502478143,0.01038568982607912,0.2377038839325944,0.017684959899071824,0.025024781472470038,0.025619536811750925,0.016927998558168872,0.01314319185365414,0.012521402180769576
200210,0.0212962962962963,0.030769514534454773,0.016758890364468055,0.029651763317101964,0.006831931533126753,0.042057695145344534,0.01868452117456102,0.026375977571196696,0.04655083370222813,0.015453002803600412,0.015331267522502582,0.01755570311347204,0.027427327726132506,0.02245831488859378,0.008259554375092222,0.02286778810683193,0.024428213073631404,0.030658846097093108,0.03457650877969603,0.009974915154198022,0.14513427770399884,0.004231223255127639,0.019647336579607495,0.2346207761546407,0.028080271506566324,0.02140696473365796,0.025114357385273716,0.022314445920023615,0.0210970931090453,0.010384388372436182
200211,0.022144696403355764,0.009037295456433258,0.02337818755710607,0.02912202010133732,0.00603455436498048,0.03756956557853642,0.019602957056233904,0.017385164880804056,0.049480853891519225,0.010021596478112802,0.011579034803555113,0.013148932635600963,0.02486086884292716,0.01936622643076668,0.01051997674225434,0.0477240634604203,0.029483345792839934,0.02072431265055237,0.04031065703131489,0.008700888778137718,0.13830467646814518,0.006520475122518482,0.029807292964531933,0.24242877315391648,0.018045518730791597,0.03253592491070687,0.024188055486336072,0.026904227925907465,0.02180828972506022,0.009261566575296951
200212,0.02732144352340283,0.046700996399564605,0.009800720087080297,0.047931842920539224,0.0064347316419660055,0.040433726869295826,0.021292807502302603,0.01414636188562338,0.031792681905718836,0.018868793435485223,0.00922297580172486,0.022573892656786405,0.01321694716570376,0.01898183036088085,0.08522146864271958,0.023754500544251864,0.021456083061207405,0.021719835887130536,0.03234530687431968,0.0035460102151888134,0.07729632420664825,0.010491501297831364,0.019082307627899187,0.27086577911747467,0.013204387507326467,0.019258142845181285,0.01880599514359876,0.026078037344050908,0.01737419408858746,0.010780373440509085
200301,0.015984664159846642,0.04172012091720121,0.006329720563297206,0.040061195900611954,0.00992405809924058,0.03728526137285261,0.01787583867875839,0.04146575241465751,0.02896851728968517,0.014856595148565951,0.012169136621691367,0.02463319324633193,0.02064071370640714,0.02738700877387009,0.1465641819656418,0.027044164270441644,0.017367101673671018,0.033934232839342326,0.029974931799749315,0.0032883580328835803,0.010145248101452481,0.006727862567278626,0.020297869202978696,0.25165155201651557,0.022974268229742682,0.019379930693799306,0.013076015630760154,0.017654648676546487,0.03300523483005234,0.007612622576126225
200302,0.03460664472653189,0.024698323146842192,0.015953612286475474,0.029246983231468415,0.0083960194326908,0.03778012850650368,0.020784359818210318,0.030763203259677158,0.035382385206080544,0.012791882150133207,0.01823381915060335,0.029270490518727467,0.028400720890142606,0.023734524369221133,0.12883560570443503,0.026214543175050935,0.02552107820090895,0.03607585018022253,0.03608760382385206,0.0032361698793292584,0.0031186334430340075,0.013790941858642844,0.026590659771195735,0.20435276602413413,0.03742751919761792,0.019644256386146374,0.02400485817270021,0.03373687509794702,0.01640025074439743,0.01491929164707726
200303,0.026686299256766226,0.03909690085541999,0.004168419576496984,0.026444397700182302,0.0054831019492357315,0.0507081755714486,0.018850792315243305,0.01774645912214276,0.023699340905903803,0.010258028327022859,0.014822605525171789,0.012151170943766651,0.024288318608890757,0.024593324919366145,0.15339012761183562,0.027653905483101947,0.012561351844061139,0.03504767914738465,0.022205861730472586,0.017189033796101528,0.0036530640863833967,0.011961856682092275,0.022268966484364043,0.2743619408217642,0.03352264759500771,0.00964801570607208,0.02384658533165054,0.015232786425466275,0.02124877296311878,0.01721006871406535
200304,0.02426629595304294,0.04308001235712079,0.012811244979919681,0.03688909484090207,0.006740809391411801,0.032718566573988264,0.017009576768612915,0.02019771393265369,0.03243126351560086,0.01701884460920606,0.025267222737102253,0.024247760271856662,0.027584182885387703,0.02740809391411801,0.09639789928946554,0.02702811244979919,0.01359901143033673,0.03776953969725054,0.03690763052208835,0.07475749150447948,0.002236638863144887,0.009400679641643499,0.010874266295953044,0.24417361754711156,0.04404386777880755,0.005610132839048502,0.011634229224590672,0.01163422922459067,0.01338585109669447,0.012876119864071672
200305,0.020977011494252875,0.030902147610405318,0.004019207501512402,0.02009225650332729,0.0028622202056866304,0.0453077737447066,0.021691621294615847,0.015736539624924377,0.048393073200241984,0.01802782819116757,0.011187991530550515,0.019638535995160314,0.015214761040532366,0.01485178463399879,0.02153281911675741,0.040169388989715664,0.018322746521476106,0.036074561403508766,0.025559588626739266,0.14704325468844523,0.004484271022383545,0.0056752873563218394,0.019888082274652146,0.2898744706594072,0.01803917120387175,0.012027374470659406,0.020727465214761043,0.0356662129461585,0.007773744706594071,0.008238808227465212
200306,0.018521403664960308,0.048868610431040876,0.011210030417686772,0.019433934268120782,0.005623562578826323,0.030796053119667634,0.01941167742414126,0.03333333333333333,0.0317085837228281,0.015438830773796278,0.009952518732843682,0.03900882854811188,0.023518065138363388,0.017052451962311744,0.002463090733733956,0.02302841457081386,0.011154388307737963,0.03651606202240522,0.025220713702796944,0.15818309963647154,0.0032198234290377625,0.008361154388307738,0.01876622894873507,0.2694450626901106,0.017096965650270794,0.022883745084946956,0.026311299057793603,0.020201795385414348,0.021693003932042435,0.011577268343348912
200307,0.023074801792485354,0.08148224750086178,0.014346776973457428,0.03489486384005515,0.008597035504998275,0.03314719062392278,0.018017924853498797,0.03194760427438814,0.035298173043778,0.015236125473974493,0.018038607376766633,0.018907273354015857,0.01902102723198897,0.01752154429507067,0.001430541192692175,0.016807997242330234,0.008886590830748019,0.022671492588762495,0.03205101689072733,0.14820406756290933,0.019393312650810065,0.011637366425370561,0.02446053085143054,0.25849362288865907,0.01529817304377801,0.019052051016890725,0.012164770768700447,0.014905205101689073,0.014512237159600141,0.010499827645639434
200308,0.018593907896636355,0.01795510321928685,0.01845315432366104,0.047610798325393396,0.006554063808286416,0.04868269091959001,0.012996246571387326,0.02152807853327559,0.04574852028295077,0.012249169914826042,0.01654756748953371,0.015757182041287718,0.022621625523314565,0.013494297675761515,0.0012270824310668398,0.036350512487368265,0.01845315432366104,0.02891222751551898,0.038494297675761506,0.07687671430633752,0.07219936480438863,0.008871084163418507,0.022524180742023964,0.2501010538472643,0.02865237476541071,0.020683557095423705,0.02369351811751119,0.027071603868918725,0.01963331889706944,0.007463548433665366
200309,0.020796204620462045,0.06316006600660065,0.007046204620462046,0.03703382838283828,0.006897689768976897,0.03585808580858085,0.014509075907590758,0.0250536303630363,0.03090759075907591,0.011637788778877885,0.012021452145214523,0.037268976897689765,0.022751650165016502,0.020165016501650163,0.0042986798679867985,0.016637788778877883,0.01614273927392739,0.030226897689768974,0.024113036303630358,0.010647689768976898,0.1223308580858086,0.011860561056105612,0.022924917491749176,0.2649917491749175,0.018927392739273925,0.03522689768976897,0.03210808580858085,0.012504125412541253,0.016749174917491744,0.015202145214521448
200310,0.023000603591368646,0.09877018258638903,0.006782858005130526,0.02960992907801418,0.004055379508073035,0.029689150445148638,0.016843971631205674,0.022208389920024142,0.036355062622604496,0.013754338312962125,0.009544288516674212,0.03542704089331522,0.018134148181681,0.014999245510789194,0.006635732609023693,0.012350988380866155,0.025592274030481366,0.026158140938584578,0.03327674664252302,0.0067149539761581405,0.12733514410743924,0.015508525728082086,0.01796438810925004,0.26918666063075297,0.02452844424324732,0.017466425230119213,0.020352346461445604,0.008582314772898747,0.019605402142749362,0.009566923192998341
200311,0.014590451160753396,0.027100306614104248,0.009662724485326324,0.02519491896627245,0.003053000438020149,0.04766535260621989,0.023250109505037232,0.03377573368374945,0.044038545773105564,0.01363118703460359,0.006995181778361804,0.022921594393342095,0.020871660096364434,0.0243670608848007,0.011778361804643011,0.02886114761279019,0.014905825667980727,0.02112133158125274,0.03376259307928164,0.0028690319754708714,0.14120017520805958,0.015470871660096367,0.024012264564169952,0.2586771791502409,0.019018834866403857,0.017376259307928167,0.03252737625930793,0.03382829610162068,0.02190976784932107,0.005562855891371002
200312,0.022768900102794132,0.06615269600971871,0.012522194187459115,0.02303523035230353,0.0046304083730492485,0.025123820203719283,0.0213951967105878,0.03523035230352303,0.033968787963741705,0.01735819082328754,0.006620876553593122,0.0290907391832539,0.018773946360153258,0.01298476777871227,0.0875432202597888,0.022292309129987854,0.010097187178768341,0.020820484066909638,0.02679188860854126,0.0028221661526960096,0.060083169797215195,0.0023736099429959817,0.022586674142603496,0.2941594243528642,0.018381459676665733,0.02666573217456313,0.016951686758246893,0.012676385384543498,0.027212410055135035,0.018886085412578264
200401,0.016491228070175442,0.08938596491228072,0.010622807017543857,0.02700438596491228,0.006017543859649124,0.024504385964912286,0.01891228070175439,0.036228070175438595,0.039662280701754385,0.022833333333333337,0.00907017543859649,0.011991228070175438,0.023714912280701755,0.020899122807017542,0.15130701754385964,0.014399122807017542,0.015280701754385964,0.030201754385964907,0.024438596491228072,0.0017675438596491226,0.0154780701754386,0.011767543859649125,0.020109649122807022,0.27597807017543863,0.010662280701754383,0.014596491228070177,0.011846491228070178,0.012004385964912278,0.0179780701754386,0.014846491228070174
200402,0.01679780345873289,0.02959593475944595,0.013810343414474225,0.017904270141791655,0.007122367019096795,0.03874272600606508,0.01460945824112778,0.031366281452339974,0.04129989345135644,0.013785755265961808,0.005573313662814524,0.01440045897877223,0.020670436849438572,0.022305548725514306,0.1584378329645111,0.03627161708056716,0.01408081304811081,0.033259568887796076,0.03162445701172035,0.004970904024260306,0.0035570854847963283,0.020793377592000655,0.02041226129005819,0.27336283911154824,0.011671174493893944,0.020387673141545777,0.02257601835915089,0.02367019096795345,0.022649782804688143,0.014289812310466356
200403,0.021324831739284452,0.056659582004959255,0.009914098476797733,0.02961388593694651,0.005317924194119731,0.02972015586255756,0.015320580942260006,0.03272228126106978,0.0352196245129295,0.016861494863620267,0.005636733970952887,0.03312079348211122,0.015971484236627705,0.01744597945448105,0.11804374778604321,0.017592100602196244,0.020142578816861493,0.033160644704215377,0.03475469358838116,0.009489018774353524,0.0014257881686149487,0.014470421537371592,0.014191462982642577,0.29862291888062353,0.02613354587318456,0.025469358838115484,0.01850867871059157,0.0120926319518243,0.017871059156925256,0.013181898689337584
200404,0.01728852648052055,0.0607157565274689,0.018042171155588503,0.03811877110616917,0.0055020179556873414,0.040367350300634215,0.02234165225269747,0.02996458281854872,0.04728605551437278,0.01565768882299646,0.006515114076270488,0.015558850177085906,0.018338687093320157,0.024083683386870936,0.10885017708590725,0.026814100980149906,0.012704884276418749,0.03548719215880076,0.0266781978420229,0.058380693517832136,0.0039947286055514375,0.006959887982867967,0.021464459270241334,0.2403302858084178,0.025961617659171404,0.01672020426653488,0.012408368338687092,0.009974466683139777,0.022551684375257394,0.010938143480767649
200405,0.01786831055123738,0.03833199321004198,0.009385330117037434,0.0206021620655767,0.008165817921915482,0.05035289913338694,0.015241668900205485,0.01973108192620388,0.06171714464397391,0.018578575895649065,0.008313231483963191,0.020226927544000718,0.015750915750915754,0.034794067720896986,0.019556865898329313,0.033065308675064777,0.010417225051371392,0.029058340033949786,0.021593853301170373,0.12124542124542123,0.003582596265523095,0.0098945769677477,0.025895649066380776,0.25103636201197177,0.012574823550433305,0.030854105244349152,0.02168766193156437,0.04056999910658447,0.01548289109264719,0.014424193692486372
200406,0.016353268912683905,0.046622268651519104,0.010894924697484112,0.01691477322190302,0.0030730390876643164,0.047392704796726734,0.016496909549926005,0.03416470793070427,0.03161835117959432,0.020009576042482807,0.002093671106468182,0.010986332375729085,0.023274135979803257,0.048372072777922874,0.003020806128667189,0.03061286671889963,0.011116914773221902,0.020806128667188995,0.033864368416470794,0.1405632454078523,0.002864107251675807,0.010137546792025769,0.017554626969617827,0.2871028118742927,0.012827544180377817,0.028471315400017412,0.020257682597719158,0.011260555410464002,0.02004875076173065,0.02122399233916602
200407,0.01223971777663053,0.07928927895370849,0.008974358974358974,0.0084064704870074,0.0025468938220616077,0.03068318705902598,0.015130786439511271,0.021248494235071413,0.04356393047668215,0.016537601101359493,0.010574771984167956,0.008161245912923765,0.007735329547410083,0.018409051798313543,0.0024694544828773018,0.03087678540698675,0.008316124591292379,0.01733780760626398,0.038594906212355874,0.15850972293925314,0.008096713130270178,0.024010497332644983,0.0064833935639304775,0.30982619170538633,0.01032954741008432,0.024333161245912928,0.015621235587678545,0.010678024436413698,0.026707967647564966,0.02430734813285149
200408,0.01064422170821554,0.041111967788914586,0.008549644478711557,0.022414974728004796,0.007997087295468174,0.03958279790970616,0.014319369485136641,0.018071618264370766,0.05448899169022531,0.01771181358690996,0.006712070590251006,0.014833376167223508,0.01532168251520603,0.02556326565578686,0.0018675576115822837,0.04384905337102716,0.013111453782232501,0.02020474599503127,0.030202175961620836,0.09336074702304464,0.06967788914589222,0.01843142294183158,0.01990919215283132,0.24743424997858302,0.021566863702561466,0.0301764756275165,0.025460464319369484,0.024355349952882722,0.015373083183414718,0.02769639338644736
200409,0.007200402819738166,0.054618694497848584,0.007035612926851599,0.025313558546186943,0.004371509658518723,0.04013091641490433,0.015398699990845005,0.01578320974091367,0.04662638469284995,0.017829350910921908,0.002751075711800787,0.009122951570081481,0.008395129543165795,0.025533278403369043,0.003547560194085874,0.02231987549208093,0.006239128444566512,0.025244896090817544,0.02650828526961458,0.016373706857090546,0.15742012267692024,0.014492355579968873,0.013201501419024075,0.32249839787604145,0.013750801061979309,0.039567884280875217,0.02145472855442644,0.005813421221276207,0.017719490982330863,0.01373706857090543
200410,0.005630327501121579,0.0694526693584567,0.020610139075818754,0.02148497083894123,0.0012427097353073127,0.028241363840287127,0.015347689546882006,0.023207716464782414,0.046868550919694926,0.016922386720502468,0.005213100044863167,0.014822790489008525,0.028214445939883353,0.03510542844324809,0.0025482279048900853,0.026316733961417677,0.006424405563032751,0.029183490354419018,0.025737999102736657,0.0046612830865859125,0.15532077164647823,0.010663974876626289,0.01616868550919695,0.29272319425751453,0.012480933153880663,0.024674742036787798,0.019829519964109466,0.005549573799910273,0.015657245401525348,0.019694930462090622
200411,0.006792717086834733,0.03456320028011205,0.015747549019607843,0.009891456582633053,0.00193452380952381,0.031897759103641454,0.015550595238095238,0.022457107843137255,0.04618347338935573,0.01792717086834734,0.002827380952380952,0.015800070028011204,0.010469187675070029,0.042126225490196074,0.007541141456582634,0.04191614145658263,0.008460259103641454,0.033539040616246504,0.03481267507002801,0.003943452380952381,0.14645920868347337,0.023468137254901964,0.022956057422969193,0.2538646708683473,0.01882002801120448,0.031937149859943975,0.03074229691876751,0.02836572128851541,0.01519607843137255,0.023809523809523815
200412,0.00419808949220714,0.039808949220713916,0.007335344394167924,0.010487682252388133,0.002116641528406234,0.030970336852689795,0.016641528406234292,0.02570638511814983,0.04178481649069883,0.021226747109100053,0.005344394167923579,0.028753142282554052,0.005268979386626445,0.033217697335344396,0.09487682252388134,0.02143790849673203,0.007395676219205631,0.03783308195072901,0.02682252388134741,0.0014831573655103068,0.07442433383609853,0.007094017094017094,0.011724484665661134,0.3372750125691302,0.004605329311211664,0.020970336852689793,0.017003519356460536,0.01576671694318753,0.023986928104575166,0.024439416792357973
200501,0.014209827357237715,0.046879150066401074,0.02917852399924113,0.019019161449440335,0.013612217795484726,0.03856953139821666,0.03171125023714665,0.040276987288939484,0.031654335040789225,0.03660595712388541,0.01623031682792639,0.03791500664010624,0.025251375450578633,0.05072092582052742,0.08304875735154618,0.046992980459115916,0.02804022007209258,0.03364636691329918,0.029178523999241125,0.003879719218364637,0.007465376588882565,0.018193891102257633,0.03330487573515462,0.04303737431227471,0.030516031113640672,0.030345285524568395,0.04298045911591729,0.026133560994118767,0.06950294061847848,0.041899070385126164
200502,0.02629349197764557,0.031674779159906255,0.014665585000901388,0.021912745628267536,0.013313502794303225,0.050928429781864085,0.040814854876509835,0.03389219397872724,0.030457905173967913,0.03675860825671535,0.012394086893816478,0.03291869478997657,0.022615828375698577,0.04184243735352443,0.0754011177212908,0.04757526590950063,0.031052821344871095,0.04081485487650983,0.04227510365963584,0.002956553091761313,0.004687218316206958,0.02618532540111772,0.045168559581755904,0.043735352442761846,0.027239949522264283,0.03113394627726699,0.03454119343789436,0.0567153416261042,0.04527672615828376,0.034757526590950064
200503,0.024720293209876544,0.02955246913580247,0.03192515432098765,0.05278742283950618,0.01045524691358025,0.05249807098765432,0.046363811728395064,0.0355420524691358,0.039072145061728396,0.02104552469135803,0.009095293209876544,0.020090663580246918,0.0216820987654321,0.07165316358024691,0.06722608024691358,0.062075617283950627,0.01945408950617284,0.024575617283950614,0.03539737654320988,0.011670524691358024,0.005536265432098766,0.02969714506172839,0.02654320987654321,0.06010802469135803,0.016242283950617283,0.06580825617283952,0.030536265432098763,0.01164158950617284,0.04046103395061729,0.026543209876543204
200504,0.012780528052805279,0.042805280528052804,0.013300330033003299,0.05961221122112211,0.008795379537953795,0.06565181518151814,0.040429042904290426,0.026938943894389434,0.030775577557755767,0.03632013201320131,0.009735973597359737,0.0325082508250825,0.020107260726072607,0.05416666666666666,0.06493399339933992,0.050354785478547846,0.03278052805280527,0.015948844884488448,0.039909240924092405,0.025156765676567654,0.004909240924092409,0.02305280528052805,0.04386963696369637,0.01909240924092409,0.052830033003300324,0.03661716171617161,0.042285478547854784,0.015033003300330033,0.05976072607260726,0.019537953795379537
200505,0.024325130499627142,0.016651752423564505,0.019828486204325133,0.07580164056674124,0.008530947054436987,0.043698732289336316,0.033967188665175244,0.02830723340790455,0.03944817300521998,0.02888888888888889,0.011528709917971664,0.022222222222222223,0.022915734526472782,0.0740566741237882,0.010365398956002983,0.029917971662938102,0.03208799403430275,0.032513049962714397,0.02568978374347502,0.053877703206562266,0.004750186428038777,0.0235868754660701,0.05703206562266964,0.03237882177479493,0.05309470544369873,0.03895600298284863,0.04038777032065623,0.04555555555555556,0.03730052199850857,0.03233407904548845
200506,0.018830044998269298,0.05603149878850814,0.019842506057459325,0.030642090688819658,0.006420906888196608,0.07119245413637937,0.04279162339910003,0.056057459328487366,0.009146763586015922,0.024619245413637934,0.015143648321218417,0.0603669089650398,0.028071997230875733,0.044479058497750086,0.008004499826929735,0.053565247490481124,0.01955694011768778,0.028902734510211147,0.03648321218414676,0.07082900657667011,0.0034614053305642095,0.010029421945309794,0.026955694011768776,0.02285392869505019,0.018622360678435444,0.04559536171685705,0.05224125995154033,0.010522672204915196,0.07178954655590171,0.03695050190377293
200507,0.022864110326269758,0.09854524049781364,0.008232425159771276,0.04799024554322234,0.020593676421123443,0.05376723847965018,0.038807601749075014,0.022107299024554324,0.019584594685502856,0.03926168853010428,0.0051042717793474595,0.0387823747056845,0.024075008409014463,0.05555835856037672,0.006643121426168855,0.054170871173898426,0.033459468550285906,0.02402455432223343,0.03070972082071981,0.04226370669357552,0.018474604776320215,0.022132526067944837,0.03976622939791456,0.011663303060881263,0.03547763202152708,0.03161789438277833,0.05893878237470569,0.007753111335351497,0.05412041708711738,0.03350992263706693
200508,0.02059500328731098,0.04791255752794214,0.0085387902695595,0.02865713346482577,0.01398750821827745,0.07902695595003287,0.03807527942143327,0.028287310979618674,0.02185239973701512,0.04014628533859303,0.004125575279421432,0.044633464825772524,0.0205456936226167,0.05977153188691651,0.0031393819855358314,0.05427350427350427,0.014529914529914529,0.03289776462853385,0.02661078238001315,0.024441157133464824,0.03398257725180802,0.018252794214332676,0.03398257725180802,0.020249835634451017,0.020940170940170942,0.0528681788297173,0.05636916502301117,0.05309007232084154,0.06810486522024985,0.030111768573307034
200509,0.021033249158249157,0.0714436026936027,0.009290824915824916,0.018002946127946125,0.016487794612794614,0.03804713804713805,0.037731481481481484,0.017939814814814815,0.014025673400673403,0.05534511784511785,0.02147516835016835,0.018855218855218854,0.03214436026936027,0.09357112794612793,0.006071127946127946,0.03760521885521885,0.021632996632996632,0.036279461279461286,0.030502946127946122,0.013741582491582494,0.0721064814814815,0.02384259259259259,0.04050925925925926,0.019581228956228956,0.04751683501683502,0.04843223905723906,0.04735900673400674,0.017087542087542085,0.03514309764309764,0.03719486531986531
